,ID,t,phi,f,P,mw,w10m,v,r,rf_modded
726,1604,12,121.75,2.31E-05,975,60,5.52,22.31028797,439.9028317,80.55869727
727,1604,15,121.2,2.34E-05,975,60,5.51,22.28070967,466.2364505,563.7110904
728,1604,18,120.65,2.39E-05,977.5,57.5,5.05,23.22391275,505.7303245,95.66364429
729,1604,21,120.1,2.43E-05,980,55,4.17,23.18976846,551.2038727,35.50689619
730,1604,24,119.5,2.46E-05,980,55,3.74,23.70634784,597.2078888,34.10291822
731,1415,-24,127,1.90E-05,977.5,57.5,2.36,0,649.4465848,6.920195222
732,1415,-21,126.6,1.93E-05,975,60,2.72,17.03781861,609.3503637,2.9510969
733,1415,-18,126.15,1.96E-05,972.5,62.5,2.74,17.7028411,564.9975087,3.986336985
734,1415,-15,125.7,1.98E-05,970,65,2.46,17.68853223,522.4740597,8.802776414
735,1415,-12,125.1,2.02E-05,970,65,1.62,24.09805163,470.6573378,28.74229485
736,1415,-9,124.5,2.05E-05,970,65,1.96,24.06914905,425.2558843,112.4719189
737,1415,-6,123.95,2.09E-05,970,65,3.07,22.47833023,392.7215542,249.1977356
738,1415,-3,123.4,2.13E-05,970,65,5.12,22.45145247,370.0560495,15.77923695
739,1415,0,122.55,2.17E-05,970,65,6.31,33.53809139,352.1470145,18.26066232
740,1415,3,121.7,2.22E-05,970,65,7.75,33.4784437,362.7417557,4.176934523
741,1415,6,120.65,2.23E-05,972.5,62.5,7.76,37.13238602,361.939099,1.237277549
742,1415,9,119.6,2.24E-05,975,60,7.07,37.12196294,393.9899749,0.000101699
743,1415,12,118.9,2.24E-05,972.5,62.5,6.8,24.77939124,431.8611506,1.145793364
744,1415,15,118.2,2.25E-05,970,65,6.28,24.7724159,478.3255386,0.984087585
745,1415,18,117.25,2.28E-05,970,65,5.9,35.26051161,569.0649889,11.23734566
746,1415,21,116.3,2.32E-05,970,65,4.83,35.2051088,663.8512871,2.058877849
747,1415,24,115.45,2.34E-05,967.5,67.5,4.93,30.37782316,742.8229236,5.038474873
748,1209,-24,126.8,1.82E-05,1000,35,2.28,0,627.1124574,0.600412425
749,1209,-21,126.55,1.87E-05,998,37.5,2.4,17.3000411,599.8631884,5.612066811
750,1209,-18,126.3,1.92E-05,996,40,1.51,17.29145448,576.1908157,0.088391402
751,1209,-15,126.15,1.95E-05,996,40,1.9,10.68993477,564.0709142,10.90401175
752,1209,-12,126,1.98E-05,996,40,1.97,10.68670605,553.6145407,112.0624031
753,1209,-9,125.75,2.00E-05,993,42.5,1.71,11.5867417,533.1848469,264.7295115
754,1209,-6,125.5,2.03E-05,990,45,1.02,11.57986174,514.3960286,391.6897463
755,1209,-3,125.2,2.08E-05,987.5,50,2.01,18.24155917,501.5137302,159.6937729
756,1209,0,124.9,2.13E-05,985,55,3.14,18.22858822,494.6120429,18.80226491
757,1209,3,124.8,2.16E-05,985,55,2.36,9.903961021,500.9547713,25.60908597
758,1209,6,124.7,2.19E-05,985,55,2.7,9.902304398,508.9966037,10.56130489
759,1209,9,124.55,2.23E-05,985,55,4.09,13.98983431,522.188097,13.74632977
760,1209,12,124.4,2.27E-05,985,55,5.31,13.9859985,538.4166899,93.24788574
761,1209,15,124.65,2.31E-05,985,55,5.82,15.65249608,584.4738412,226.6115261
762,1209,18,124.9,2.36E-05,985,55,5.49,15.64241597,630.5244987,77.18257181
763,1209,21,125.05,2.39E-05,982.5,55,5,12.28046852,665.6184963,131.6979401
764,1209,24,125.2,2.43E-05,980,55,6,12.27644907,700.8165066,256.7132713
765,1104,-24,127.4,1.56E-05,1006,0,1.84,0,739.3859627,12.3982
766,1104,-21,127.05,1.62E-05,1006,0,2.01,22.41196535,685.0353931,0.376536769
767,1104,-18,126.7,1.69E-05,1006,0,1.76,22.39761025,633.4293206,0.027226014
768,1104,-15,126.15,1.75E-05,1005,0,1.47,27.10211992,563.8717033,18.47709032
769,1104,-12,125.6,1.81E-05,1004,0,1.31,27.07048715,498.4166534,17.23666806
770,1104,-9,125.25,1.86E-05,1004,0,0.51,19.40585858,459.8410943,16.63837196
771,1104,-6,124.9,1.91E-05,1004,0,1.7,19.39081569,426.0319491,2.671187718
772,1104,-3,124.7,1.95E-05,1003,0,2.23,14.78982318,412.298234,0.000371404
773,1104,0,124.5,1.99E-05,1002,0,1.77,14.78400932,403.1369652,0.378551578
774,1104,3,124.35,2.04E-05,1002,0,1.66,15.73161649,406.0739253,1.255981779
775,1104,6,124.2,2.09E-05,1002,0,2.68,15.72805044,414.5007176,0.039451837
776,1104,9,123.95,2.14E-05,1002,0,2.36,18.859733,423.6503131,37.6816742
777,1104,12,123.7,2.20E-05,1002,0,2.47,18.84973844,440.1182165,68.86956931
778,1104,15,123.15,2.27E-05,1003,0,3.47,28.10846113,455.4592853,1.297708032
779,1104,18,122.6,2.33E-05,1004,0,4.57,28.06606247,485.5247519,29.01871555
780,1104,21,121.8,2.37E-05,1003,0,4.72,30.18254413,495.4069929,20.43305765
781,1104,24,121,2.40E-05,1002,0,4.02,30.13517892,521.1765123,9.610222279
782,2018,-24,126.9,1.69E-05,993,47.5,1.24,0,654.615652,1466.292831
783,2018,-21,126.4,1.69E-05,992,50,1.34,18.04815257,601.7127689,568.7274907
784,2018,-18,125.55,1.69E-05,988.5,55,1.54,30.68185937,512.3735261,26.46006109
785,2018,-15,124.7,1.69E-05,985,60,1.45,30.68185937,424.1930942,45.45753709
786,2018,-12,123.95,1.68E-05,980,65,2.06,27.14093224,350.2816263,67.31421522
787,2018,-9,123.2,1.67E-05,975,70,2.57,27.1465164,280.4827455,4.630873853
788,2018,-6,122.5,1.66E-05,975,70,2.79,25.55735202,226.5798095,14.1134137
789,2018,-3,121.8,1.65E-05,975,70,3.58,25.56755566,189.0036103,0.001479494
790,2018,0,121.1,1.65E-05,975,70,5.06,25.36096204,161.8706424,5.806044241
791,2018,3,120.4,1.66E-05,975,70,6.73,25.35580956,168.1089496,1111.732446
792,2018,6,119.6,1.67E-05,975,67.5,9.56,29.12484084,208.2454841,148.6245828
793,2018,9,118.8,1.69E-05,975,65,11.81,29.11297602,271.4725031,978.5762585
794,2018,12,118.15,1.69E-05,970,70,8.27,23.46259834,334.541731,436.8946369
795,2018,15,117.5,1.69E-05,965,75,6.74,23.46259834,400.0598743,13.50204251
796,2018,18,116.75,1.69E-05,960,77.5,5.62,27.07222885,477.383519,1114.221475
797,2018,21,116,1.69E-05,955,80,5.26,27.07222885,555.8187167,1.833020191
798,2018,24,115.2,1.69E-05,952.5,82.5,4.1,28.87704411,640.2478755,1.330147615
799,1329,-24,126.8,2.15E-05,992,50,2.65,0,682.4541811,0.001691508
800,1329,-21,126.1,2.17E-05,991,52.5,2.26,25.40611308,623.3505804,11.79577033
801,1329,-18,125.4,2.19E-05,990,55,1.35,25.38624778,568.5664345,5.082006206
802,1329,-15,124.8,2.19E-05,987.5,57.5,0.74,21.30803987,520.6520459,1.246712035
803,1329,-12,124.2,2.20E-05,985,60,1.49,21.30219566,476.5696921,17.63990896
804,1329,-9,123.65,2.22E-05,982.5,62.5,1.64,20.79251339,453.5940273,24.65536571
805,1329,-6,123.1,2.25E-05,980,65,1.44,20.77207022,438.5256435,20.27876152
806,1329,-3,122.45,2.27E-05,977.5,67.5,1.87,23.58135659,423.0444788,39.24323481
807,1329,0,121.8,2.28E-05,975,70,3.01,23.56217023,419.1791946,88.50922252
808,1329,3,121.2,2.30E-05,975,70,3.48,21.44714988,421.8988676,106.4841198
809,1329,6,120.6,2.31E-05,975,70,2.34,21.43503895,434.2495148,45.91917876
810,1329,9,119.95,2.33E-05,975,70,2.23,24.01423531,467.4190708,34.29390186
811,1329,12,119.3,2.36E-05,975,70,2.01,23.9884409,508.6241984,16.78447238
812,1329,15,118.75,2.37E-05,975,70,1.99,19.64811884,541.4979469,7.844362858
813,1329,18,118.2,2.38E-05,975,70,2.06,19.63670342,578.4676407,4.498226389
814,1329,21,117.75,2.40E-05,975,70,3.33,16.71254635,617.4593326,13.90303025
815,1329,24,117.3,2.42E-05,975,70,2.96,16.69891152,657.8725498,0.771291345
816,1905,-24,127.5,2.13E-05,998,0,0.1,0,743.0527652,197.424213
817,1905,-21,126.75,2.13E-05,998,0,0.41,26.61383962,669.1078,32.4275139
818,1905,-18,126,2.13E-05,998,0,1.35,26.61383962,596.6845235,1.499923254
819,1905,-15,125.45,2.13E-05,996,17.5,1.95,19.5990752,547.5120693,0.42348909
820,1905,-12,124.9,2.14E-05,994,35,2.22,19.59386945,500.4798047,5.518390164
821,1905,-9,124.4,2.14E-05,994,35,3.16,17.82452616,460.4260207,15.91452013
822,1905,-6,123.9,2.15E-05,994,35,3.76,17.81977131,423.3964394,8.622807352
823,1905,-3,123.65,2.16E-05,994,35,3.19,9.050386341,408.2377548,3.796205256
824,1905,0,123.4,2.16E-05,994,35,2.73,9.048033735,394.3883951,0.859698898
825,1905,3,123.45,2.21E-05,994,35,3.11,14.90262716,431.8973334,0.073261781
826,1905,6,123.5,2.26E-05,994,35,4.53,14.90235759,470.6346666,8.474649546
827,1905,9,123.6,2.31E-05,994,35,4.28,17.01524025,517.7848561,9.11436022
828,1905,12,123.7,2.37E-05,994,35,4.89,17.01356603,565.5525935,65.9433385
829,1905,15,123.9,2.46E-05,993,35,6.08,28.61285895,647.795727,94.8457006
830,1905,18,124.1,2.55E-05,992,35,6.98,28.60548454,730.6899515,64.10277577
831,1905,21,124.1,2.63E-05,992,35,7.03,25.89886431,800.4243322,17.12732989
832,1905,24,124.1,2.71E-05,992,35,5.08,25.89959218,871.499174,17.68665424
833,1208,-24,126.2,1.92E-05,1004,0,1.81,0,565.5520917,0.131985537
834,1208,-21,125.9,1.93E-05,1004,0,2.95,11.35185759,535.1284763,18.34458858
835,1208,-18,125.6,1.94E-05,1004,0,3.51,11.34696804,505.2318008,12.23255368
836,1208,-15,125.25,1.96E-05,1004,0,3.42,13.68147985,471.9680393,6.047934023
837,1208,-12,124.9,1.98E-05,1004,0,3.39,13.67306772,440.1316771,16.48898424
838,1208,-9,124.6,2.00E-05,1004,0,3.69,13.00923989,416.9694888,59.929598
839,1208,-6,124.3,2.03E-05,1004,0,3.43,13.00040407,396.4263551,54.97206317
840,1208,-3,123.85,2.08E-05,1003,0,3.23,23.08761217,380.9123537,40.9559156
841,1208,0,123.4,2.14E-05,1002,0,3.33,23.06142615,378.0154443,39.29008156
842,1208,3,123.05,2.22E-05,1002,0,4.38,28.69651205,416.926501,0.447767894
843,1208,6,122.7,2.31E-05,1002,0,5.49,28.6758182,468.8602448,4.637734218
844,1208,9,121.6,2.34E-05,1001,0,4.82,39.74214258,464.7068721,2.865285324
845,1208,12,120.5,2.37E-05,1000,0,3.72,39.68613052,490.50458,0.302613359
846,1208,15,119.55,2.35E-05,1000,0,3.47,33.81895814,494.7874138,0.215936142
847,1208,18,118.6,2.33E-05,1000,0,3.24,33.84825392,519.3547451,0.111703657
848,1208,21,118.1,2.33E-05,999,0,2.84,17.57382763,546.8041033,8.258946708
849,1208,24,117.6,2.33E-05,998,0,3.4,17.57382763,577.7709002,14.21137384
850,2015,-24,124.8,1.73E-05,1004,0,1.27,0,422.2653043,740.0602289
851,2015,-21,124.55,1.73E-05,1005,0,1.59,9.008847794,395.8904045,660.4264989
852,2015,-18,124.3,1.73E-05,1006,0,1.6,9.008847794,369.6096667,164.9154152
853,2015,-15,124.1,1.73E-05,1006,0,1.79,7.44208942,350.1977455,21.72010914
854,2015,-12,123.9,1.72E-05,1006,0,1.1,7.443577184,331.1342884,28.16614602
855,2015,-9,123.25,1.69E-05,1007,0,1.11,25.21458028,276.9243353,10.35918482
856,2015,-6,122.6,1.66E-05,1008,0,1.04,25.23712459,234.5664963,20.18105851
857,2015,-3,121.9,1.64E-05,1007,0,2.14,25.90484812,199.1219007,1.716357888
858,2015,0,121.2,1.62E-05,1006,0,2.91,25.91975747,190.5774233,0.958612043
859,2015,3,120.15,1.62E-05,1007,0,3.02,38.03104227,214.5880085,47.61281199
860,2015,6,119.1,1.61E-05,1008,0,2.37,38.03858048,286.0543756,70.95769438
861,2015,9,118.55,1.60E-05,1007,0,2.97,19.99107497,334.766906,206.7541018
862,2015,12,118,1.60E-05,1006,0,2.2,19.99498094,386.6898323,1494.837911
863,2015,15,117.4,1.60E-05,1006,0,1.61,21.7935346,440.0049723,1675.687907
864,2015,18,116.8,1.61E-05,1006,0,1.37,21.78925412,496.1740726,760.7789293
865,2015,21,116.25,1.64E-05,1005,0,1.85,21.21694758,543.2759493,557.325957
866,2015,24,115.7,1.66E-05,1004,0,1.7,21.2018285,593.3025643,252.2748057
867,1101,-24,125.05,1.69E-05,996,35,3.42,0,460.3194491,72.95248305
868,1101,-21,124.7,1.70E-05,996,35,2.12,13.15899415,420.668698,81.43172571
869,1101,-18,124.45,1.73E-05,996,35,1.84,12.91147854,386.7659887,57.29699846
870,1101,-15,124.2,1.76E-05,996,35,1.77,12.90475168,353.9714663,18.82528677
871,1101,-12,123.95,1.79E-05,995,35,2.41,12.89790991,322.6119882,23.21827003
872,1101,-9,123.7,1.82E-05,994,35,3.09,12.89095356,293.1355152,0.147504048
873,1101,-6,123.4,1.86E-05,993,37.5,3.86,15.45894622,261.1243987,693.3309521
874,1101,-3,123.1,1.89E-05,992,40,4.69,15.4485515,234.1679396,1124.487296
875,1101,0,123,1.93E-05,992,40,5.43,9.915851342,231.8805275,414.9142809
876,1101,3,122.9,1.96E-05,992,40,6.11,9.91435843,233.4376407,40.55033709
877,1101,6,122.7,2.00E-05,992,40,5.99,14.78316911,236.8771846,1.85226552
878,1101,9,122.5,2.04E-05,992,40,6.32,14.77722039,248.425772,1.272428725
879,1101,12,122.4,2.10E-05,994,37.5,6.11,17.02158747,282.0448504,10.97898205
880,1101,15,122.3,2.15E-05,996,35,5.98,17.02005389,320.3556914,39.86321109
881,1101,18,122.3,2.20E-05,996,35,6.5,14.79739048,360.6829337,98.23507656
882,1101,21,122.3,2.25E-05,996,35,6.51,14.79759299,401.8679689,97.1912627
883,1101,24,122.25,2.32E-05,996,35,5.98,22.26639754,463.2041511,62.49691573
884,1013,-24,124.65,2.23E-05,890,122.5,1.27,0,529.9097284,77.36108168
885,1013,-21,124.2,2.20E-05,885,125,1.59,18.40818008,476.5696921,17.21825002
886,1013,-18,123.75,2.19E-05,885,125,2.08,16.02779235,439.5230135,4.582234727
887,1013,-15,123.3,2.19E-05,885,125,2.64,16.03215053,404.7656539,0.000221785
888,1013,-12,122.6,2.16E-05,897.5,115,2.77,25.87960198,345.0691481,17.58271532
889,1013,-9,121.9,2.14E-05,910,105,3.03,25.9052814,293.6904786,58.63805453
890,1013,-6,121.35,2.12E-05,925,97.5,3.74,20.29530461,263.2617601,19.41806699
891,1013,-3,120.8,2.10E-05,940,90,5.52,20.31021644,244.4566897,5.64086269
892,1013,0,120.25,2.08E-05,945,87.5,5.67,20.3250004,240.0912156,1.53081821
893,1013,3,119.7,2.07E-05,950,85,5.86,20.33965637,250.9843316,2.825753386
894,1013,6,119.45,2.07E-05,950,82.5,6.63,8.894610387,266.4748546,25.9442471
895,1013,9,119.2,2.07E-05,950,80,6.13,8.894610387,283.634651,1.911733142
896,1013,12,118.9,2.07E-05,950,80,5.95,10.82988341,309.8326614,29.07641019
897,1013,15,118.6,2.08E-05,950,80,5.94,10.82715339,337.1057483,13.48715404
898,1013,18,118.25,2.08E-05,950,80,5.2,12.44599778,366.0765597,0.179878029
899,1013,21,117.9,2.08E-05,950,80,5.29,12.44599778,396.4493172,20.62037919
900,1013,24,117.75,2.10E-05,950,80,5,7.69394962,418.8277029,16.91428027
901,1912,-24,128.85,1.70E-05,1002,0,1.89,0,860.4092559,95.22657488
902,1912,-21,128.2,1.70E-05,1002,0,1.25,23.45280695,790.8314027,74.72822368
903,1912,-18,127.35,1.75E-05,1002,0,1.42,34.84324735,691.7731132,77.13417347
904,1912,-15,126.5,1.81E-05,1002,0,1.53,34.79006681,595.3726247,55.28699845
905,1912,-12,125.35,1.87E-05,1001,0,1.89,45.19530109,471.0177925,5.514601587
906,1912,-9,124.2,1.93E-05,1000,0,2.09,45.10663136,356.4555876,7.754742976
907,1912,-6,123.05,1.97E-05,1001,0,2.9,42.55295152,252.7720037,130.160487
908,1912,-3,121.9,2.00E-05,1002,0,3.28,42.49406926,183.4092569,363.2181127
909,1912,0,120.75,2.01E-05,1001,0,2.96,41.05082068,162.3589745,273.9782505
910,1912,3,119.6,2.02E-05,1000,0,3.02,41.04052005,222.2809637,137.1427596
911,1912,6,118.45,2.04E-05,999,17.5,3.72,41.62010926,329.5684717,242.4459308
912,1912,9,117.3,2.07E-05,998,35,2.85,41.57873195,445.7902196,187.7401687
913,1912,12,116.65,2.07E-05,997,37.5,3.12,23.19386703,510.2266754,120.5166134
914,1912,15,116,2.08E-05,996,40,2.94,23.18788203,575.8037795,78.70205927
915,1912,18,115.25,2.10E-05,995,40,4.18,27.22065119,655.7956834,113.2291508
916,1912,21,114.5,2.11E-05,994,40,5.12,27.20001104,735.9421282,111.1265059
917,1912,24,113.85,2.13E-05,994,40,4.6,23.71741132,806.1289453,39.64604854
918,1108,-24,124.1,1.77E-05,997,17.5,2.55,0,342.2594859,43.75692953
919,1108,-21,123.9,1.76E-05,996,35,3.9,7.434571197,322.2126745,3.34691616
920,1108,-18,123.7,1.77E-05,994,37.5,4.57,8.092543088,298.7156714,1.989691593
921,1108,-15,123.5,1.78E-05,992,40,4.47,8.089731646,275.3935682,0.016340344
922,1108,-12,123.3,1.80E-05,991,42.5,5.87,8.086901008,252.2904193,16.35288886
923,1108,-9,123.1,1.81E-05,990,45,6.27,8.084051188,229.4673997,0.032177844
924,1108,-6,122.9,1.84E-05,990,45,6.21,11.70765807,206.6102791,3.707035839
925,1108,-3,122.7,1.87E-05,990,45,5.14,11.70264839,187.6876383,1.532423431
926,1108,0,122.5,1.91E-05,990,45,5.82,14.79471197,178.0691588,14.168234
927,1108,3,122.3,1.96E-05,990,45,5.36,14.78899988,179.3753656,56.19035363
928,1108,6,121.95,2.01E-05,990,45,4.82,20.80560353,190.9528355,60.58629935
929,1108,9,121.6,2.07E-05,990,45,4.55,20.78865758,220.4808096,20.89927213
930,1108,12,120.85,2.12E-05,990,45,5.78,31.39723966,260.712573,29.7887703
931,1108,15,120.1,2.17E-05,990,45,6.22,31.34266574,324.120013,24.68679271
932,1108,18,119.35,2.20E-05,990,45,5.62,28.08618076,379.7882353,33.13201907
933,1108,21,118.6,2.24E-05,990,45,3.8,28.05120654,444.3758033,9.659441583
934,1108,24,117.7,2.25E-05,990,45,2.93,31.97605584,512.6229877,0.010315264
935,1422,-24,123.1,1.61E-05,975,65,4.39,0,304.8477356,194.6869319
936,1422,-21,122.85,1.64E-05,977.5,62.5,4.77,11.68018488,269.6883448,223.8170795
937,1422,-18,122.6,1.66E-05,980,60,5.27,11.67453051,234.5664963,105.7146255
938,1422,-15,122.3,1.68E-05,982.5,57.5,5.54,12.16952342,199.3539055,36.39365009
939,1422,-12,122,1.70E-05,985,55,6.01,12.16351176,164.7755192,16.08975953
940,1422,-9,121.6,1.71E-05,987.5,50,6.77,14.89307364,129.944387,19.46362616
941,1422,-6,121.2,1.72E-05,990,45,7.96,14.88715437,103.0644993,157.1229691
942,1422,-3,121.1,1.72E-05,990,42.5,8.51,3.605078444,101.142187,1641.86737
943,1422,0,121,1.72E-05,990,40,8.07,3.605078444,100.3550278,1034.157157
944,1422,3,120.8,1.72E-05,992,37.5,7.74,7.210156888,102.253248,693.9575689
945,1422,6,120.6,1.72E-05,994,35,7.99,7.210156888,108.5176315,365.1106763
946,1422,9,120.15,1.72E-05,994,35,8.79,16.3313568,138.9813558,41.57890847
947,1422,12,119.7,1.71E-05,994,35,8.07,16.33476704,177.943262,23.81317353
948,1422,15,119.3,1.71E-05,992,37.5,6.9,14.42642715,213.4134964,106.5190045
949,1422,18,118.9,1.71E-05,990,40,5.61,14.42642715,251.3424533,1.96894931
950,1422,21,118.4,1.72E-05,990,40,4.36,18.12383076,298.7256415,15.08923155
951,1422,24,117.9,1.72E-05,990,40,3.18,18.12002328,348.1203387,111.8708767
952,1206,-24,128.9,1.92E-05,1000,35,1.71,0,853.6653989,57.9241781
953,1206,-21,128.3,1.93E-05,1000,35,1.78,21.54919182,789.9016661,8.929123026
954,1206,-18,127.7,1.93E-05,1000,35,1.75,21.54405978,726.360368,2.228592242
955,1206,-15,127.05,1.95E-05,1000,35,1.59,23.88968666,659.1503604,0.005954146
956,1206,-12,126.4,1.97E-05,1000,35,1.73,23.87315078,593.203959,4.438754062
957,1206,-9,125.75,2.00E-05,1000,35,2.25,24.96659184,531.7216428,17.1664604
958,1206,-6,125.1,2.03E-05,1000,35,2.76,24.93955336,474.4786684,23.03855621
959,1206,-3,124.5,2.07E-05,1000,35,3.02,24.96183136,433.0550851,48.50562004
960,1206,0,123.9,2.11E-05,1000,35,2.17,24.92845377,401.8693758,44.04222592
961,1206,3,123.65,2.18E-05,999,35,2.31,22.18759922,424.2775639,34.13930969
962,1206,6,123.4,2.25E-05,998,35,2.76,22.17714978,455.583349,33.20636193
963,1206,9,123.25,2.34E-05,996,37.5,2.87,28.2423752,518.514877,20.02676717
964,1206,12,123.1,2.43E-05,994,40,3.64,28.2386742,587.0622689,20.55328472
965,1206,15,122.1,2.45E-05,994,40,4.9,35.38346263,572.1552756,87.39840488
966,1206,18,121.1,2.46E-05,994,40,5.65,35.35108677,576.8093612,107.3271784
967,1206,21,120.3,2.48E-05,994,40,5.3,28.1567546,592.1001657,38.20319352
968,1206,24,119.5,2.49E-05,994,40,3.4,28.13923207,618.6247202,0.861061251
